gt_id,speed_kmh_mean,speed_kmh_median,speed_kmh_max,n_samples
2,37.912492543458946,37.62648403644475,59.94695305824275,25
6,53.72235359514462,49.465529322625265,79.32503342628648,17
7,60.37160575389862,59.675701260567976,116.54906272888432,17
8,63.24661693402725,59.5532879233373,94.06912565231524,14
9,62.293116343873024,61.93319588899459,91.5327429771443,14
10,57.431819289923006,52.58543998002882,108.93447518348927,18
11,56.96634367108353,57.05336987972382,81.30709469318565,18
12,54.20377130017561,49.869470000268095,79.0049386024492,17
13,53.7504563612097,50.46083271503556,79.9488776922243,17
14,56.095976829528496,55.328741669650995,94.897198677065,18
15,57.323300540447434,54.928776025773274,95.95652103424277,18
16,54.96667074806539,53.19673418998831,79.83010947704486,17
18,23.72042163166908,22.363914102312407,43.7792006135074,43
19,13.205972490736903,14.875659942629914,33.62321734429075,61
20,52.86067593097719,51.49746626614719,76.45682394506068,20
21,55.46721758320912,49.296863973133014,92.53736972807391,16
23,79.02876425248002,76.69857144354576,112.9614686966167,13
24,49.74105017525868,47.68961727618426,80.7686251402062,21
25,50.89781880378736,47.4393001198863,80.78475594522176,18
28,53.04240540546608,48.78094375132752,85.1753175258806,17
29,51.59134069830217,49.134131670007946,79.36777710916192,20
30,36.20331373352304,35.70426553488488,62.921345829976204,26
31,51.87750953435947,50.721696317196546,86.02827608587069,20
32,52.786688522288294,53.07899057866199,88.82083654402298,19
33,16.20723290240448,15.643585100773109,37.57808089257034,58
34,60.75940221549289,60.75940221549289,70.7378017902515,2
36,49.704565107821324,46.965587139105615,82.66390085221983,21
37,49.76937368512237,46.84677600861528,79.6268087625662,18
38,51.695835292339204,51.144093275080365,81.48049414159487,18
40,54.51494768261725,52.063785195343904,81.49430751802159,18
41,54.13921571091663,53.11046898366077,82.81601965429046,19
42,53.69456706941317,55.27626425028947,85.70071399213589,20
43,60.730150211600375,59.46078926323938,94.51441526408128,16
44,33.972267210483714,30.179448723799034,54.84377682210106,27
45,42.043262320485866,41.30711317063199,71.56165301796113,22
46,40.3094933408759,38.25670659540126,72.77285277839752,23
47,56.510457843543826,54.07452464102791,85.12174308301712,18
49,63.64628925919371,65.12007057665929,90.50126194955719,16
50,58.0304453149421,56.33920758959749,88.88748407365661,16
51,58.97707477211871,58.13241720198611,87.69989311690613,18
52,58.89127716422189,56.94287359715641,90.33547997476468,16
54,58.77950415015214,56.184382438670845,94.19353723527875,18
55,80.89324057101038,80.89324057101038,83.67984652520892,2
56,52.2859959304335,49.58184868096484,77.95410275455302,18
57,63.625640943646715,65.6672358513009,104.267882108635,16
58,72.1627686917755,70.88005542756537,101.83439970018506,12
59,55.05100026726737,50.752855539331996,94.28220033640807,16
60,67.7619957923902,60.78680098058003,149.74873781207205,18
61,57.489829063415385,59.530346989622394,87.93628156180652,18
62,51.92974627017776,47.67216950655932,81.37097418309878,18
63,58.24883280431498,55.39319515225438,91.72665596010125,17
64,53.97621568511432,51.7357295751307,80.8359593153735,17
65,56.75849005579992,52.17331320048442,90.69455266007088,18
66,50.035572797057306,48.9671990275466,75.31734108921012,18
67,12.733841447726512,12.540821135037682,22.863079905498253,69
68,56.3368740677803,54.244249463053606,88.05406272419356,18
69,49.8174393177016,48.40625792742867,75.88040649887019,18
70,53.64206498159863,46.55548810956481,84.41449820991012,17
71,60.11965197675336,59.57376658913426,93.34340572352403,17
72,45.12661877274434,41.382456421860255,72.09821283813604,20
73,49.76626382062476,47.505236864065665,80.04966974254327,19
75,52.75202721357625,53.38909953837482,82.52044558520863,18
76,59.022773171174066,56.882507801026804,89.97123599060612,17
78,73.54230321943368,68.90810877081208,108.30426335329237,12
79,57.63937070965575,55.45714169741741,86.11026048655874,18
82,44.92221683263915,40.330663025358554,77.56287574764097,21
84,62.66392886638829,61.96906238791156,91.19119048126886,16
85,45.465485170482275,43.2709716260519,75.64850270755018,20
86,45.650468610226184,44.29671272636406,72.64406383044175,20
88,54.702205210922486,51.894492209004866,89.93741333492831,18
89,49.258478456422914,46.740978956198624,75.22775530821967,19
90,46.643776506185766,44.45509716869449,73.71818125244184,20
91,55.602881163357885,56.27080053088171,99.15448665613825,18
93,54.138314355822125,52.29420840737529,78.32043886191815,17
94,2.296206425431139,1.3048379402601005,23.723194599139475,239
96,56.78211342347436,58.65770637994379,91.04272484787639,19
97,51.72393307090033,52.18274116517139,81.9180053473264,18
98,32.09675055742302,30.121242105945434,54.19304609295934,30
99,45.29785049813097,42.13716298345584,69.00115728384571,21
100,87.1713402271271,90.1921427249447,95.39709806437381,5
101,52.64827668666741,51.73847079277972,81.54833257194161,18
103,50.909001976254814,43.95146280524867,80.0252509116717,18
104,57.42257721283891,52.95077025887642,100.85265755648223,17
105,52.34769314527662,52.80344188214396,80.29137432582529,18
106,59.77826035022442,54.751632213642324,90.05510330208386,15
109,64.04186055063734,65.28387844564034,134.3364107608108,18
110,53.14362881815033,49.68190848831881,83.06287407882616,17
111,36.082436889411944,33.604368120414705,61.14756882187576,26
112,52.88066677357151,49.63282942769372,89.31760311134832,19
113,50.89018180966078,49.66535925866272,73.40684652324737,18
114,54.25799578428381,51.632679104778575,82.30546653266511,19
115,50.19620016216797,50.148883759987115,91.14512085909949,18
117,65.45223802328303,65.75679481030764,103.83154034624008,16
118,46.96001026191152,44.90149855611411,70.4557406902954,19
120,3.288570396889308,2.8076021187032962,12.111344486486006,399
121,17.125890646130358,16.636253222838274,28.35778355601029,52
122,20.893678512764254,19.831159785407937,38.83466899398521,44
124,18.700264254396657,18.77097710968771,34.81228351596184,49
125,39.05724927783044,38.39937061063975,67.73311078554592,27
127,49.6600118279451,46.44541561601304,83.75517368300464,18
129,52.00444668531688,48.32384169099204,77.53692805774112,18
131,54.97691333293781,50.8999773858994,86.34038865574107,18
133,45.65300490706623,43.35879653696189,73.66859793669725,20
134,45.76566506177453,45.76624408368458,69.81476247316989,20
135,46.885710552334025,44.40806597475276,77.87953197941034,20
136,56.93499967455586,56.449575126222456,88.9850950239369,18
137,47.62431138754001,47.00199276213152,74.14066135890074,20
138,55.30458385125225,52.38241285090442,100.98919272431975,16
140,54.28435502574008,53.32472920415342,80.25886595233665,16
141,57.88548752665409,54.57885771987549,86.43552124508136,18
142,44.96274564947607,42.022469043650474,73.24560284621225,21
143,58.13309520484162,53.49826544520579,100.71065068254094,18
144,58.46603199839487,58.71737211939772,87.46210455902425,18
