gt_id,speed_kmh_mean,speed_kmh_median,speed_kmh_max,n_samples
1,61.185458209365585,63.145919144153545,93.46572518348687,16
2,57.5270648300648,59.46773886680598,95.22330164909354,18
3,50.7305869460107,48.10038149356838,80.27342498302453,18
4,53.859374774129826,53.260828256605826,83.79596471786306,19
5,50.30866041779514,50.52937924862016,77.25038230419324,18
6,52.03181834597336,51.81991875171542,81.27108335495168,19
7,59.033148586749945,57.244112491606344,90.24350166320592,16
8,49.11100001711598,47.844010591507974,78.00071954726992,19
9,61.49170065627374,60.27552902698645,93.92879247665606,17
10,56.24839901924141,54.60675269365305,83.42742383479879,18
11,52.49103594571345,51.832763850688934,74.90606725216072,16
12,25.845887916428744,24.958426952362593,37.81213849783025,7
13,52.36529462039462,47.8220325708357,83.43476235866724,18
14,57.257280796766345,55.906969606874995,88.7923514843006,16
15,51.53378471732145,50.19524306058991,78.45644295215774,18
16,55.78423544764527,56.924052536488794,88.60863089561651,18
17,58.781580328941544,59.584870934485224,91.55650734901624,18
18,51.575728729367036,49.705436825751285,77.81676828861403,18
19,50.28352215886138,47.18791276216608,78.71134400367905,18
20,56.365858614444775,52.77767658233755,82.88215219974694,18
21,49.000529050826934,44.98689070344068,74.382596611965,18
22,58.291236004408496,60.22049009800085,87.27650105951852,17
23,13.348498791456551,14.629954844713525,19.614218473436026,3
24,3.843121621408942,1.862346986308726,65.77468514443753,256
25,17.331952062936885,16.824104413393506,28.89227271080592,52
26,14.223970394523452,14.824883714315959,20.30579611659454,64
27,21.694827787578166,20.79072475433763,38.24583023785947,48
28,22.829542708833067,20.61482816934996,44.24725413323329,41
29,21.972411395982082,18.644840195775387,71.33677124978531,48
30,29.34016074985248,27.902430295944786,58.005259037008756,36
31,28.947047726674427,27.817718088622513,51.34357988835402,33
32,32.04400501213956,30.73601379990623,53.88469398020856,32
33,21.82696411216782,20.735546350479567,43.9658394455841,44
34,38.8303941488266,37.1533316373767,66.66727602483168,27
35,28.47803787751663,28.432622551913585,47.75774538516252,33
36,25.115409976727463,21.985202282663725,49.900433421144875,37
37,59.54776542261221,55.33475786447569,92.10242271425173,16
38,25.92295592902491,26.542459130292453,52.03065454960905,37
39,43.90191134065392,38.07328775525165,76.88225448131725,16
40,51.58321112394358,45.428772568711736,81.89280331133516,19
41,28.127279999581038,27.37697750330516,54.756084680548696,33
42,51.82772114872935,51.55253738165002,88.69340479372546,18
43,45.86509723216327,43.34780752658925,79.25402998923721,16
44,47.37597101926766,44.98213917017878,73.65645825861733,20
45,51.948096752167174,47.7750724554069,78.15160989762909,18
46,42.842359989882276,39.36984479426722,74.07957673074289,21
47,46.42083133521807,41.25771492719005,73.75261008738319,19
48,54.8927405476569,53.393246233454946,88.30367982386163,18
49,49.80013899112959,49.421718120584785,77.12591171266183,19
50,53.04975758492996,52.0315852761277,81.37505650521945,20
51,39.59548405331095,37.317464053624995,72.33931124209228,23
52,50.05406383957237,47.50305354594442,81.77531182764683,21
53,46.085572588172894,44.16846424341325,78.21668565274841,22
54,40.83016223881541,36.861850619323434,64.11361455916357,23
55,52.56221652030952,51.07540994881785,80.82388401033101,18
56,60.547255575656465,60.91094434262535,107.1953415870499,17
57,57.51128822565048,57.36357808114239,91.54435157771195,18
58,50.730560868977605,48.18730652333265,78.49454104901922,18
59,56.479003280401805,57.16854661704247,91.12850189204323,18
60,60.43596772586796,59.134984016430224,116.05596542360709,17
62,61.93939950317325,60.37056237460384,93.77663612367589,16
63,60.99138529971123,58.28411757947174,91.37625217439562,16
64,48.78792751776562,47.5365167856311,79.30565178395896,19
65,54.880223940401905,48.54349851609242,83.38982462884654,17
66,62.16328003827178,56.6195976734274,97.06255674364114,17
67,13.713086236800645,13.17572683095258,26.36342972517538,63
68,21.42455790971628,21.41713455319831,32.85628795624433,43
69,18.96276553471866,17.1174623072122,37.73452877999103,54
70,24.720413600536187,23.323580324646173,47.281111478781355,38
71,22.662458999289335,22.123828232292762,33.84637981653887,27
72,32.14327032196175,29.17738616467103,56.98784351350011,29
74,44.95991387537527,44.60841089487963,77.78444230558036,21
75,36.36393962571336,33.0813869834012,73.06799769403004,26
76,35.64488886825595,30.301913023001028,163.70728611949363,31
77,39.53986834734685,35.567529201514645,63.067091703427465,24
78,49.62839418335905,46.02941572667084,96.4020788669778,19
79,33.023242987359,34.133529067034075,55.972573757182765,32
80,40.71494036394638,41.00509643555504,65.70761919018246,23
81,30.744634555734077,30.757971704012316,49.03927445411497,23
82,39.44388549774846,37.62937948108468,61.0597479343102,24
83,39.95943451730126,37.60573580860499,64.70241844650774,26
84,44.72408109158371,43.095140755170405,68.79329681397853,20
85,38.036613374949155,35.54847747088186,63.3882111311085,25
86,45.71452905302403,46.14093661305928,72.28736758233555,23
87,47.497759571199005,43.22849482295686,77.57258534427488,19
88,42.007799615914635,38.76076877116537,70.29709339143245,22
89,49.71406076635664,47.991666197786344,81.34955942632386,21
90,48.13217406994389,45.13294100759104,73.98289382453949,19
91,49.797841459513194,47.93712884188652,76.7712324857319,18
92,52.31860167839824,48.93389403821011,81.56048297883703,17
93,22.617306327450947,23.494537621741202,38.70945274830635,4
94,54.55139055848111,52.31485605237192,89.14259433741778,17
95,48.97561354072643,42.13938117028121,99.65832352640227,19
96,52.10415136814252,49.5888036489233,91.58498167993461,20
97,61.00406287532757,42.334677678977755,165.30904769900752,6
98,35.84183536470171,31.018360555178138,54.38483476639876,4
99,41.72538680689627,40.41571453213133,76.26978814597996,14
100,50.4929067821869,51.511850953112365,82.46646344663354,19
101,54.546361337689525,56.70981645581205,90.90476274492165,17
102,55.353679296215816,56.69252693650207,87.49706983568025,19
103,36.44051898609497,33.44006270170877,49.52629745007547,11
104,51.619714125989624,46.618616580972414,83.60748589034573,18
105,53.02973717451184,51.729606091986454,81.78402900697428,18
106,50.213496834040654,47.53821194172851,79.1508132219472,19
107,52.118834064286204,49.05619204045318,78.46631884576452,17
108,52.559095887761025,46.9552338123415,80.35263061519328,19
109,49.846645813240265,47.26201951504694,77.30681061740735,19
110,56.67146980762422,51.559862494460724,87.54361152650668,18
