frame_idx,track_id,class_id,class_name,conf,x1,y1,x2,y2,cx,cy_bottom,bbox_w,bbox_h
0,1,0,car,0.8726500868797302,1040.9017333984375,3.4199371337890625,1340.0516357421875,96.12835693359375,1190.4766845703125,96.12835693359375,299.14990234375,92.70841979980469
0,2,0,car,0.8663653135299683,333.6217041015625,0.7550811767578125,552.7125854492188,56.02143859863281,443.1671447753906,56.02143859863281,219.09088134765625,55.266357421875
1,1,0,car,0.8613742589950562,1039.9681396484375,3.9580249786376953,1320.9677734375,73.55799865722656,1180.4679565429688,73.55799865722656,280.9996337890625,69.59997367858887
1,2,0,car,0.8704535365104675,342.6832580566406,2.9706802368164062,551.2213745117188,44.40681838989258,446.9523162841797,44.40681838989258,208.53811645507812,41.43613815307617
2,1,0,car,0.816672682762146,1043.3216552734375,1.9936500787734985,1304.3172607421875,54.134830474853516,1173.8194580078125,54.134830474853516,260.99560546875,52.14118039608002
2,2,0,car,0.5980669260025024,352.890625,2.5310399532318115,554.3644409179688,40.49689483642578,453.6275329589844,40.49689483642578,201.47381591796875,37.96585488319397
3,1,0,car,0.7286339402198792,1039.575927734375,0.5598295331001282,1281.337158203125,43.6953010559082,1160.45654296875,43.6953010559082,241.76123046875,43.135471522808075
51,-1,0,car,0.8577794432640076,419.691650390625,951.6132202148438,538.76025390625,1079.915283203125,479.2259521484375,1079.915283203125,119.068603515625,128.30206298828125
53,-1,0,car,0.8889817595481873,407.20306396484375,772.3178100585938,605.663330078125,1072.923583984375,506.4331970214844,1072.923583984375,198.46026611328125,300.60577392578125
54,4,0,car,0.5313585996627808,415.8448791503906,704.2423095703125,604.6432495117188,1074.3138427734375,510.2440643310547,1074.3138427734375,188.79837036132812,370.071533203125
55,4,1,motorcycle,0.6073296070098877,420.7464294433594,639.6729736328125,602.92919921875,1063.5985107421875,511.8378143310547,1063.5985107421875,182.18276977539062,423.925537109375
57,4,2,others,0.5194041728973389,436.576171875,510.5605163574219,596.64013671875,909.67724609375,516.608154296875,909.67724609375,160.06396484375,399.1167297363281
58,4,2,others,0.714572012424469,441.9636535644531,445.9039306640625,600.56640625,829.7098999023438,521.2650299072266,829.7098999023438,158.60275268554688,383.80596923828125
61,4,1,motorcycle,0.7164584994316101,460.8504333496094,300.858642578125,603.2619018554688,646.3709106445312,532.0561676025391,646.3709106445312,142.41146850585938,345.51226806640625
62,5,0,car,0.9044669270515442,1521.3875732421875,920.7015380859375,1919.9462890625,1073.862548828125,1720.6669311523438,1073.862548828125,398.5587158203125,153.1610107421875
62,4,1,motorcycle,0.6278747916221619,465.81829833984375,290.5625,597.668701171875,595.1246337890625,531.7434997558594,595.1246337890625,131.85040283203125,304.5621337890625
63,5,0,car,0.9141685366630554,1480.978515625,861.36181640625,1920.0,1077.0894775390625,1700.4892578125,1077.0894775390625,439.021484375,215.7276611328125
63,4,1,motorcycle,0.5725715160369873,473.0749816894531,221.53945922851562,600.380615234375,547.1463623046875,536.7277984619141,547.1463623046875,127.30563354492188,325.6069030761719
64,5,0,car,0.9392092227935791,1436.6097412109375,794.5621337890625,1919.7132568359375,1076.8251953125,1678.1614990234375,1076.8251953125,483.103515625,282.2630615234375
64,4,2,others,0.5011355876922607,478.8697204589844,254.20523071289062,596.988525390625,500.04534912109375,537.9291229248047,500.04534912109375,118.11880493164062,245.84011840820312
65,5,0,car,0.9302577972412109,1403.8238525390625,729.5501098632812,1919.09326171875,1078.4691162109375,1661.4585571289062,1078.4691162109375,515.2694091796875,348.91900634765625
65,4,1,motorcycle,0.5408154129981995,482.576904296875,165.00119018554688,584.4122314453125,458.88165283203125,533.4945678710938,458.88165283203125,101.8353271484375,293.8804626464844
66,5,0,car,0.9451836347579956,1369.6097412109375,667.0285034179688,1918.931396484375,1078.75634765625,1644.2705688476562,1078.75634765625,549.3216552734375,411.72784423828125
66,4,1,motorcycle,0.8379685878753662,480.0762634277344,116.01530456542969,584.2406616210938,416.701416015625,532.1584625244141,416.701416015625,104.16439819335938,300.6861114501953
67,5,0,car,0.9279531240463257,1333.36767578125,607.6491088867188,1918.1190185546875,1075.77978515625,1625.7433471679688,1075.77978515625,584.7513427734375,468.13067626953125
67,4,1,motorcycle,0.7488828301429749,484.1630554199219,86.27991485595703,592.5616455078125,379.0771484375,538.3623504638672,379.0771484375,108.39859008789062,292.79723358154297
68,5,0,car,0.9264817237854004,1310.0799560546875,554.5127563476562,1907.39599609375,1077.968994140625,1608.7379760742188,1077.968994140625,597.3160400390625,523.4562377929688
68,4,1,motorcycle,0.8192177414894104,483.62896728515625,52.973758697509766,594.087158203125,342.2979431152344,538.8580627441406,342.2979431152344,110.45819091796875,289.3241844177246
69,5,0,car,0.9361159205436707,1285.2095947265625,505.60174560546875,1914.9449462890625,1075.4949951171875,1600.0772705078125,1075.4949951171875,629.7353515625,569.8932495117188
69,4,1,motorcycle,0.7981395125389099,491.4162292480469,11.396090507507324,592.7379150390625,307.16473388671875,542.0770721435547,307.16473388671875,101.32168579101562,295.7686433792114
70,5,0,car,0.9315415620803833,1257.995849609375,459.6705017089844,1917.8828125,1063.3394775390625,1587.9393310546875,1063.3394775390625,659.886962890625,603.6689758300781
70,4,1,motorcycle,0.9153020977973938,492.45245361328125,0.0,592.7940063476562,277.3996887207031,542.6232299804688,277.3996887207031,100.341552734375,277.3996887207031
71,5,0,car,0.9374070167541504,1232.6910400390625,414.134765625,1900.9046630859375,1007.916259765625,1566.7978515625,1007.916259765625,668.213623046875,593.781494140625
71,4,1,motorcycle,0.8726053833961487,489.16143798828125,0.0,591.773681640625,250.66839599609375,540.4675598144531,250.66839599609375,102.61224365234375,250.66839599609375
72,5,0,car,0.9230416417121887,1216.9874267578125,370.77557373046875,1839.294677734375,935.094482421875,1528.1410522460938,935.094482421875,622.3072509765625,564.3189086914062
