frame_idx,track_id,class_id,class_name,conf,x1,y1,x2,y2,cx,cy_bottom,bbox_w,bbox_h
0,1,0,car,0.9433766603469849,0.0,603.5211181640625,362.1286315917969,1073.2576904296875,181.06431579589844,1073.2576904296875,362.1286315917969,469.736572265625
0,2,0,car,0.9401570558547974,608.7349853515625,241.4199981689453,1008.5758666992188,678.8600463867188,808.6554260253906,678.8600463867188,399.84088134765625,437.44004821777344
0,3,0,car,0.9267186522483826,1237.23681640625,375.65911865234375,1863.8072509765625,953.9796752929688,1550.5220336914062,953.9796752929688,626.5704345703125,578.320556640625
0,4,0,car,0.8631460070610046,1802.7769775390625,373.3566589355469,1919.7059326171875,726.861572265625,1861.241455078125,726.861572265625,116.928955078125,353.5049133300781
1,1,0,car,0.9497569799423218,0.05790834128856659,588.1986694335938,362.984619140625,1075.7022705078125,181.52126374095678,1075.7022705078125,362.92671079933643,487.50360107421875
1,2,0,car,0.9365129470825195,609.7411499023438,243.36355590820312,1005.3526000976562,680.3246459960938,807.546875,680.3246459960938,395.6114501953125,436.9610900878906
1,3,0,car,0.9290258288383484,1237.0677490234375,373.9564208984375,1862.36474609375,952.8467407226562,1549.7162475585938,952.8467407226562,625.2969970703125,578.8903198242188
1,4,0,car,0.8789458274841309,1802.9486083984375,374.6285400390625,1919.85009765625,723.7509155273438,1861.3993530273438,723.7509155273438,116.9014892578125,349.12237548828125
2,1,0,car,0.9513074159622192,0.694138765335083,575.861083984375,364.9223937988281,1076.2025146484375,182.8082662820816,1076.2025146484375,364.22825503349304,500.3414306640625
2,2,0,car,0.9343789219856262,609.3411865234375,245.9862823486328,1004.4249877929688,682.519775390625,806.8830871582031,682.519775390625,395.08380126953125,436.5334930419922
2,3,0,car,0.929343044757843,1237.577392578125,374.3551330566406,1861.3680419921875,951.823486328125,1549.4727172851562,951.823486328125,623.7906494140625,577.4683532714844
2,4,0,car,0.8857704997062683,1803.103759765625,376.40997314453125,1919.867431640625,725.63623046875,1861.485595703125,725.63623046875,116.763671875,349.22625732421875
