gt_id,frame_idx,track_id,class_id,class_name,conf,x1,y1,x2,y2,cx,cy_bottom,bbox_w,bbox_h
2,0,1,0,car,0.9433766603469848,0.0,603.5211181640625,362.1286315917969,1073.2576904296875,181.06431579589844,1073.2576904296875,362.1286315917969,469.736572265625
1,0,3,0,car,0.9267186522483826,1237.23681640625,375.65911865234375,1863.8072509765625,953.9796752929688,1550.5220336914062,953.9796752929688,626.5704345703125,578.320556640625
2,1,1,0,car,0.9497569799423218,0.0579083412885665,588.1986694335938,362.984619140625,1075.7022705078125,181.5212637409568,1075.7022705078125,362.9267107993364,487.5036010742188
1,1,3,0,car,0.9290258288383484,1237.0677490234375,373.9564208984375,1862.36474609375,952.8467407226562,1549.7162475585938,952.8467407226562,625.2969970703125,578.8903198242188
2,2,1,0,car,0.9513074159622192,0.694138765335083,575.861083984375,364.9223937988281,1076.2025146484375,182.8082662820816,1076.2025146484375,364.228255033493,500.3414306640625
1,2,3,0,car,0.929343044757843,1237.577392578125,374.3551330566406,1861.3680419921875,951.823486328125,1549.4727172851562,951.823486328125,623.7906494140625,577.4683532714844
2,3,1,0,car,0.9472473859786988,1.1611294746398926,563.2840576171875,367.6394958496094,1076.27490234375,184.40031266212463,1076.27490234375,366.4783663749695,512.9908447265625
1,3,3,0,car,0.9311414957046508,1236.8507080078125,374.671142578125,1859.410888671875,947.7813720703124,1548.1307983398438,947.7813720703124,622.5601806640625,573.1102294921875
2,4,1,0,car,0.9476955533027648,0.9380155205726624,557.3152465820312,371.4705505371094,1073.9539794921875,186.20428302884105,1073.9539794921875,370.5325350165367,516.6387329101562
1,4,3,0,car,0.91909521818161,1233.59716796875,407.7090759277344,1861.002197265625,943.3143920898438,1547.2996826171875,943.3143920898438,627.405029296875,535.6053161621094
2,5,1,0,car,0.9466707110404968,0.9741716980934144,550.7703857421875,374.2663879394531,1073.2474365234375,187.62027981877327,1073.2474365234375,373.2922162413597,522.47705078125
1,5,3,0,car,0.9161892533302308,1229.8834228515625,417.80279541015625,1860.4644775390625,937.3600463867188,1545.1739501953125,937.3600463867188,630.5810546875,519.5572509765625
2,6,1,0,car,0.9500108361244202,1.3226613998413086,543.19384765625,379.21392822265625,1073.776611328125,190.2682948112488,1073.776611328125,377.8912668228149,530.582763671875
1,6,3,0,car,0.917993664741516,1229.1724853515625,421.5845642089844,1859.3189697265625,934.3001098632812,1544.2457275390625,934.3001098632812,630.146484375,512.7155456542969
2,7,1,0,car,0.9498953223228456,1.1248083114624023,535.7035522460938,381.8673400878906,1074.7763671875,191.4960741996765,1074.7763671875,380.7425317764282,539.0728149414062
1,7,3,0,car,0.9218447804450988,1230.82861328125,419.3909606933594,1858.0615234375,931.5570068359376,1544.445068359375,931.5570068359376,627.23291015625,512.1660461425781
2,8,1,0,car,0.951959490776062,2.5326359272003174,522.3441772460938,386.0978088378906,1074.5086669921875,194.31522238254547,1074.5086669921875,383.5651729106903,552.1644897460938
1,8,3,0,car,0.9297656416893004,1232.638671875,391.9210510253906,1855.83544921875,929.6206665039062,1544.237060546875,929.6206665039062,623.19677734375,537.6996154785156
2,9,1,0,car,0.9525488615036012,2.355741500854492,511.9846801757813,388.5671691894531,1074.774658203125,195.4614553451538,1074.774658203125,386.2114276885986,562.7899780273438
1,9,3,0,car,0.929154336452484,1233.3831787109375,379.7845764160156,1854.364501953125,927.99365234375,1543.8738403320312,927.99365234375,620.9813232421875,548.2090759277344
2,10,1,0,car,0.9528738856315612,1.694169282913208,505.6564025878906,389.1391906738281,1074.446044921875,195.41667997837067,1074.446044921875,387.4450213909149,568.7896423339844
1,10,3,0,car,0.924875795841217,1233.6710205078125,370.8564758300781,1852.1917724609373,926.9978637695312,1542.931396484375,926.9978637695312,618.520751953125,556.1413879394531
2,11,1,0,car,0.9510260224342346,0.5529705286026001,498.7750549316406,391.35589599609375,1074.0146484375,195.95443326234815,1074.0146484375,390.8029254674912,575.2395935058594
1,11,3,0,car,0.9255070686340332,1233.46630859375,367.6578674316406,1849.96728515625,926.1019897460938,1541.716796875,926.1019897460938,616.5009765625,558.4441223144531
2,12,1,0,car,0.9500880837440492,0.2507985830307007,491.0948791503906,393.8427734375,1071.65576171875,197.04678601026532,1071.65576171875,393.5919748544693,580.5608825683594
1,12,3,0,car,0.9251076579093932,1233.3936767578125,366.0747375488281,1847.66015625,925.6051025390624,1540.5269165039062,925.6051025390624,614.2664794921875,559.5303649902344
2,13,1,0,car,0.9490957856178284,0.0829166769981384,485.1548156738281,396.1468200683594,1070.6763916015625,198.1148683726788,1070.6763916015625,396.0639033913613,585.5215759277344
1,13,3,0,car,0.9313321113586426,1230.5799560546875,367.5960388183594,1844.5494384765625,925.2745361328124,1537.564697265625,925.2745361328124,613.969482421875,557.6784973144531
2,14,1,0,car,0.9471323490142822,1.102542281150818,478.0854187011719,399.5703430175781,1070.401123046875,200.33644264936447,1070.401123046875,398.4678007364273,592.3157043457031
1,14,3,0,car,0.9344356060028076,1228.5933837890625,367.4371643066406,1841.728759765625,923.0762329101562,1535.1610717773438,923.0762329101562,613.1353759765625,555.6390686035156
2,15,1,0,car,0.9451957941055298,0.8342805504798889,471.67572021484375,401.2550048828125,1068.5596923828125,201.0446427166462,1068.5596923828125,400.4207243323326,596.8839721679688
1,15,3,0,car,0.9345910549163818,1227.0662841796875,366.8279418945313,1839.7838134765625,919.8832397460938,1533.425048828125,919.8832397460938,612.717529296875,553.0552978515625
2,16,1,0,car,0.9481955170631408,0.844020426273346,463.4956359863281,402.83892822265625,1065.2203369140625,201.8414743244648,1065.2203369140625,401.9949077963829,601.7247009277344
1,16,3,0,car,0.9337249398231506,1225.486572265625,365.4650573730469,1838.487548828125,917.1988525390624,1531.987060546875,917.1988525390624,613.0009765625,551.7337951660156
2,17,1,0,car,0.9478909969329834,0.7951688766479492,458.5573120117188,404.0623779296875,1059.09716796875,202.42877340316767,1059.09716796875,403.2672090530396,600.5398559570312
1,17,3,0,car,0.9308200478553772,1224.5869140625,364.5088195800781,1836.865234375,914.5401611328124,1530.72607421875,914.5401611328124,612.2783203125,550.0313415527344
2,18,1,0,car,0.9425939321517944,0.8673272728919983,450.6015930175781,404.8988342285156,1055.6214599609375,202.8830807507038,1055.6214599609375,404.0315069556236,605.0198669433594
1,18,3,0,car,0.9281173944473268,1224.1400146484375,362.9584045410156,1834.834716796875,911.800048828125,1529.4873657226562,911.800048828125,610.6947021484375,548.8416442871094
2,19,1,0,car,0.947016716003418,1.189024806022644,444.9745788574219,406.6588745117188,1051.5208740234375,203.9239496588707,1051.5208740234375,405.4698497056961,606.5462951660156
1,19,3,0,car,0.9262174367904664,1223.9112548828125,362.3355407714844,1832.5509033203125,909.30224609375,1528.2310791015625,909.30224609375,608.6396484375,546.9667053222656
2,20,1,0,car,0.9432873129844666,1.610011339187622,441.9525146484375,407.4296875,1041.752197265625,204.5198494195938,1041.752197265625,405.8196761608124,599.7996826171875
1,20,3,0,car,0.9234105944633484,1223.3857421875,360.4756774902344,1829.98876953125,907.3131103515624,1526.687255859375,907.3131103515624,606.60302734375,546.8374328613281
2,21,1,0,car,0.944890022277832,1.6730034351348877,438.0715637207031,408.3764343261719,1036.3009033203125,205.02471888065335,1036.3009033203125,406.703430891037,598.2293395996094
1,21,3,0,car,0.920224666595459,1223.2034912109375,359.228515625,1827.8896484375,904.7792358398438,1525.5465698242188,904.7792358398438,604.6861572265625,545.5507202148438
2,22,1,0,car,0.94273579120636,1.0735771656036377,433.4737243652344,407.4229736328125,1033.0787353515625,204.24827539920807,1033.0787353515625,406.34939646720886,599.6050109863281
1,22,3,0,car,0.9207478761672974,1226.3076171875,357.5658874511719,1829.8603515625,901.9443969726562,1528.083984375,901.9443969726562,603.552734375,544.3785095214844
2,23,1,0,car,0.9421752095222472,1.716489315032959,428.2378234863281,408.703125,1022.32080078125,205.20980715751648,1022.32080078125,406.98663568496704,594.0829772949219
1,23,3,0,car,0.9252305030822754,1226.5318603515625,355.7882385253906,1828.769775390625,898.1155395507812,1527.6508178710938,898.1155395507812,602.2379150390625,542.3273010253906
2,24,1,0,car,0.939190685749054,1.4377121925354004,425.1359252929688,409.9578247070313,1016.3358154296876,205.69776844978333,1016.3358154296876,408.5201125144959,591.1998901367188
1,24,3,0,car,0.9233539700508118,1226.28369140625,354.37579345703125,1827.7301025390625,894.2654418945312,1527.0068969726562,894.2654418945312,601.4464111328125,539.8896484375
2,25,1,0,car,0.9383071660995485,1.0033422708511353,422.8937683105469,410.3880310058594,1010.0047607421876,205.69568663835528,1010.0047607421876,409.3846887350082,587.1109924316406
1,25,3,0,car,0.9236689209938048,1225.8878173828125,353.38751220703125,1825.4207763671875,891.956787109375,1525.654296875,891.956787109375,599.532958984375,538.5692749023438
2,26,1,0,car,0.9405916929244996,1.037019968032837,420.0780334472656,411.8295593261719,1001.6847534179688,206.4332896471024,1001.6847534179688,410.79253935813904,581.6067199707031
1,26,3,0,car,0.9258632659912108,1225.2606201171875,351.78515625,1823.867431640625,888.7127075195312,1524.5640258789062,888.7127075195312,598.6068115234375,536.9275512695312
2,27,1,0,car,0.9413146376609802,0.7833996415138245,417.5920104980469,412.8614501953125,992.8665161132812,206.8224249184132,992.8665161132812,412.0780505537987,575.2745056152344
1,27,3,0,car,0.9287431836128236,1224.494384765625,350.0675354003906,1821.650390625,885.535400390625,1523.0723876953125,885.535400390625,597.156005859375,535.4678649902344
2,28,1,0,car,0.9420639872550964,0.6081053018569946,413.552001953125,414.0382385253906,987.705078125,207.3231719136238,987.705078125,413.4301332235336,574.153076171875
1,28,3,0,car,0.9286895990371704,1224.0367431640625,348.4504089355469,1820.3095703125,882.5494995117188,1522.1731567382812,882.5494995117188,596.2728271484375,534.0990905761719
