gt_id,frame_idx,track_id,class_id,class_name,conf,x1,y1,x2,y2,cx,cy_bottom,bbox_w,bbox_h
1,0,1,0,car,0.9337576627731324,1259.45068359375,618.6439208984375,1920.0,1079.087646484375,1589.725341796875,1079.087646484375,660.54931640625,460.4437255859375
1,1,1,0,car,0.929271399974823,1243.347900390625,576.288818359375,1919.971435546875,1079.277099609375,1581.65966796875,1079.277099609375,676.62353515625,502.98828125
1,2,1,0,car,0.9381774663925172,1223.93408203125,548.1544189453125,1919.2557373046875,1079.81787109375,1571.5949096679688,1079.81787109375,695.3216552734375,531.6634521484375
1,3,1,0,car,0.940489947795868,1210.6287841796875,512.2945556640625,1908.0101318359373,1078.03515625,1559.3194580078125,1078.03515625,697.38134765625,565.7406005859375
1,4,1,0,car,0.9384973049163818,1200.6405029296875,473.8825988769531,1895.4229736328125,1072.674072265625,1548.03173828125,1072.674072265625,694.782470703125,598.7914733886719
1,5,1,0,car,0.9341665506362916,1183.832763671875,440.8894348144531,1856.37451171875,1030.360107421875,1520.1036376953125,1030.360107421875,672.541748046875,589.4706726074219
1,6,1,0,car,0.937166392803192,1165.992431640625,405.9708557128906,1813.7808837890625,969.5863037109376,1489.8866577148438,969.5863037109376,647.7884521484375,563.6154479980469
1,7,1,0,car,0.921190619468689,1155.4739990234375,372.8002014160156,1773.3753662109375,906.6751098632812,1464.4246826171875,906.6751098632812,617.9013671875,533.8749084472656
1,8,1,0,car,0.92854106426239,1143.8984375,345.9177551269531,1739.991943359375,848.6951293945312,1441.9451904296875,848.6951293945312,596.093505859375,502.7773742675781
1,9,1,0,car,0.9311005473136902,1134.22314453125,312.8607788085937,1699.501953125,794.7889404296875,1416.862548828125,794.7889404296875,565.27880859375,481.92816162109375
1,10,1,0,car,0.9327288866043092,1124.8489990234375,290.84063720703125,1664.703125,745.15625,1394.7760620117188,745.15625,539.8541259765625,454.3156127929688
1,11,1,0,car,0.9288389086723328,1121.328857421875,270.04071044921875,1631.21484375,697.2470703125,1376.2718505859375,697.2470703125,509.885986328125,427.2063598632813
1,12,1,0,car,0.93211168050766,1110.6507568359375,240.72702026367188,1604.553466796875,653.3458862304688,1357.6021118164062,653.3458862304688,493.9027099609375,412.6188659667969
1,13,1,0,car,0.941376805305481,1095.791748046875,216.4883728027344,1573.7208251953125,615.6461181640625,1334.7562866210938,615.6461181640625,477.9290771484375,399.1577453613281
1,14,1,0,car,0.9380339980125428,1080.3133544921875,194.74832153320312,1546.986083984375,574.0941772460938,1313.6497192382812,574.0941772460938,466.6727294921875,379.3458557128906
1,15,1,0,car,0.9327294826507568,1074.7734375,173.4266357421875,1526.3211669921875,540.4384765625,1300.5473022460938,540.4384765625,451.5477294921875,367.0118408203125
1,16,1,0,car,0.9338921904563904,1065.813720703125,151.59046936035156,1504.386962890625,505.901611328125,1285.100341796875,505.901611328125,438.5732421875,354.31114196777344
1,17,1,0,car,0.9390589594841005,1057.2041015625,130.92710876464844,1484.603515625,473.126953125,1270.90380859375,473.126953125,427.3994140625,342.1998443603516
1,18,1,0,car,0.9432191252708436,1049.952880859375,109.18180084228516,1461.230224609375,440.0476989746094,1255.591552734375,440.0476989746094,411.27734375,330.8658981323242
1,19,1,0,car,0.9307657480239868,1041.61474609375,92.10798645019533,1445.159423828125,412.4141845703125,1243.3870849609375,412.4141845703125,403.544677734375,320.3061981201172
1,20,1,0,car,0.9227880835533142,1034.2099609375,72.26300811767578,1430.6253662109375,385.491943359375,1232.4176635742188,385.491943359375,396.4154052734375,313.2289352416992
1,21,1,0,car,0.9372426867485046,1027.1553955078125,54.77840042114258,1412.753173828125,358.8829040527344,1219.9542846679688,358.8829040527344,385.5977783203125,304.1045036315918
1,22,1,0,car,0.9266455173492432,1022.0155639648438,35.37283706665039,1397.2388916015625,333.0272521972656,1209.6272277832031,333.0272521972656,375.2233276367188,297.65441513061523
1,23,1,0,car,0.9292987585067748,1015.9929809570312,17.201873779296875,1381.0667724609375,307.6099548339844,1198.5298767089844,307.6099548339844,365.0737915039063,290.4080810546875
1,24,1,0,car,0.9320719838142396,1010.8633422851562,0.4195899665355682,1365.52685546875,288.9333190917969,1188.1950988769531,288.9333190917969,354.6635131835937,288.5137291252613
1,25,1,0,car,0.9269145131111144,1003.6600952148438,0.0,1352.865478515625,265.8523254394531,1178.2627868652344,265.8523254394531,349.20538330078125,265.8523254394531
1,26,1,0,car,0.9226393103599548,996.1303100585938,0.0,1339.680908203125,245.28477478027344,1167.9056091308594,245.28477478027344,343.55059814453125,245.28477478027344
1,27,1,0,car,0.927218735218048,988.3090209960938,0.0,1324.3323974609375,222.8406219482422,1156.3207092285156,222.8406219482422,336.0233764648437,222.8406219482422
1,28,1,0,car,0.9160515069961548,982.46044921875,0.0,1310.9034423828125,203.40167236328125,1146.6819458007812,203.40167236328125,328.4429931640625,203.40167236328125
1,29,1,0,car,0.928261399269104,979.5287475585938,0.0,1297.383056640625,184.04754638671875,1138.4559020996094,184.04754638671875,317.85430908203125,184.04754638671875
1,30,1,0,car,0.9125654101371764,977.8966674804688,0.0,1285.8319091796875,163.00149536132812,1131.864288330078,163.00149536132812,307.93524169921875,163.00149536132812
1,31,1,0,car,0.8958456516265869,970.86376953125,0.3193729519844055,1274.00146484375,147.50770568847656,1122.4326171875,147.50770568847656,303.1376953125,147.18833273649216
1,32,1,0,car,0.8979278206825256,964.51953125,0.2035405486822128,1264.0179443359375,134.0838623046875,1114.2687377929688,134.0838623046875,299.4984130859375,133.8803217560053
1,33,1,0,car,0.8931393027305603,962.6008911132812,0.0,1254.039794921875,115.07659912109376,1108.320343017578,115.07659912109376,291.4389038085937,115.07659912109376
1,34,1,0,car,0.8840267658233643,973.58203125,0.0,1240.6749267578125,99.69181823730467,1107.1284790039062,99.69181823730467,267.0928955078125,99.69181823730467
1,35,1,0,car,0.8663067817687988,976.7958984375,1.4904863834381104,1231.2496337890625,86.78530883789062,1104.0227661132812,86.78530883789062,254.4537353515625,85.29482245445251
1,36,1,0,car,0.8701883554458618,978.5686645507812,1.8569352626800537,1219.1544189453125,68.65828704833984,1098.8615417480469,68.65828704833984,240.58575439453125,66.80135178565979
1,37,1,0,car,0.8481263518333435,977.0115966796876,1.540010690689087,1208.8682861328125,57.44527816772461,1092.93994140625,57.44527816772461,231.856689453125,55.90526747703552
1,38,1,0,car,0.7695226669311523,976.5824584960938,0.8457908034324646,1201.4210205078125,45.27235794067383,1089.0017395019531,45.27235794067383,224.83856201171875,44.42656713724136
1,39,1,0,car,0.5922553539276123,973.89501953125,1.9007818698883057,1191.284423828125,36.50044250488281,1082.5897216796875,36.50044250488281,217.389404296875,34.59966063499451
2,74,5,0,car,0.9009451866149902,1558.9075927734375,929.669677734375,1919.9566650390625,1073.87841796875,1739.43212890625,1073.87841796875,361.049072265625,144.208740234375
2,75,5,0,car,0.9205055832862854,1524.1148681640625,884.342041015625,1919.880615234375,1075.2244873046875,1721.9977416992188,1075.2244873046875,395.7657470703125,190.8824462890625
2,76,5,0,car,0.9070521593093872,1486.8985595703125,831.0914916992188,1919.97314453125,1078.039306640625,1703.4358520507812,1078.039306640625,433.0745849609375,246.94781494140625
2,77,5,0,car,0.9340866208076476,1457.1868896484375,776.4592895507812,1919.762939453125,1078.841064453125,1688.4749145507812,1078.841064453125,462.5760498046875,302.3817749023437
2,78,5,0,car,0.9334010481834412,1433.22412109375,725.7203979492188,1919.4429931640625,1079.4034423828125,1676.3335571289062,1079.4034423828125,486.2188720703125,353.6830444335937
2,79,5,0,car,0.9390731453895568,1410.3360595703125,675.3443603515625,1918.9267578125,1078.6644287109375,1664.6314086914062,1078.6644287109375,508.5906982421875,403.320068359375
2,80,5,0,car,0.9413219094276428,1382.7054443359375,629.3533325195312,1919.0252685546875,1078.2501220703125,1650.8653564453125,1078.2501220703125,536.31982421875,448.8967895507813
2,81,5,0,car,0.9380468726158142,1361.9676513671875,582.4286499023438,1919.529541015625,1078.532470703125,1640.7485961914062,1078.532470703125,557.5618896484375,496.1038208007813
3,81,7,0,car,0.9381231665611268,118.59068298339844,876.0906372070312,698.4210815429688,1074.1102294921875,408.5058822631836,1074.1102294921875,579.8303985595703,198.01959228515625
2,82,5,0,car,0.9382898807525636,1339.3623046875,542.6011962890625,1919.7874755859373,1079.65966796875,1629.5748901367188,1079.65966796875,580.4251708984375,537.0584716796875
3,82,7,0,car,0.9394362568855286,114.88961029052734,822.2059936523438,697.4822998046875,1074.4285888671875,406.1859550476074,1074.4285888671875,582.5926895141602,252.22259521484372
2,83,5,0,car,0.9414376616477966,1319.4583740234375,504.92327880859375,1919.8931884765625,1077.44482421875,1619.67578125,1077.44482421875,600.434814453125,572.5215454101562
3,83,7,0,car,0.9318538308143616,115.9836883544922,765.4959716796875,697.401611328125,1076.752197265625,406.6926498413086,1076.752197265625,581.4179229736328,311.2562255859375
2,84,5,0,car,0.937045156955719,1299.96337890625,469.0763549804688,1919.353515625,1039.36767578125,1609.658447265625,1039.36767578125,619.39013671875,570.2913208007812
3,84,7,0,car,0.9230977892875672,119.68424224853516,704.919189453125,692.5888671875,1078.6693115234375,406.1365547180176,1078.6693115234375,572.9046249389648,373.7501220703125
2,85,5,0,car,0.93297678232193,1278.501953125,435.18603515625,1919.576904296875,985.2526245117188,1599.0394287109375,985.2526245117188,641.074951171875,550.0665893554688
3,85,7,0,car,0.919334590435028,120.3105697631836,651.3817749023438,681.6666870117188,1076.9764404296875,400.9886283874512,1076.9764404296875,561.3561172485352,425.59466552734375
2,86,5,0,car,0.9329166412353516,1264.822509765625,397.1811828613281,1883.773681640625,925.3566284179688,1574.298095703125,925.3566284179688,618.951171875,528.1754455566406
3,86,7,0,car,0.9368338584899902,127.71142578125,598.6455688476562,612.7092895507812,1077.4610595703125,370.2103576660156,1077.4610595703125,484.9978637695313,478.81549072265625
2,87,5,0,car,0.9288415908813475,1249.4873046875,364.6626892089844,1847.259765625,869.4155883789062,1548.37353515625,869.4155883789062,597.7724609375,504.7528991699219
3,87,7,0,car,0.929776668548584,136.17030334472656,551.537109375,640.4683227539062,1076.8453369140625,388.3193130493164,1076.8453369140625,504.2980194091797,525.3082275390625
2,88,5,0,car,0.9334748387336732,1233.5760498046875,335.6464233398437,1805.782958984375,816.1170654296875,1519.6795043945312,816.1170654296875,572.2069091796875,480.47064208984375
3,88,7,0,car,0.9358241558074952,155.396728515625,507.7227478027344,611.7346801757812,1077.4649658203125,383.5657043457031,1077.4649658203125,456.33795166015625,569.7422180175781
2,89,5,0,car,0.9444233179092408,1221.44384765625,296.5719299316406,1766.871337890625,767.8568725585938,1494.1575927734375,767.8568725585938,545.427490234375,471.2849426269531
3,89,7,0,car,0.9397096633911132,173.65866088867188,467.3240966796875,584.043701171875,1073.4940185546875,378.85118103027344,1073.4940185546875,410.3850402832031,606.169921875
2,90,5,0,car,0.9381539821624756,1208.6348876953125,271.6580505371094,1733.8768310546875,721.5737915039062,1471.255859375,721.5737915039062,525.241943359375,449.9157409667969
3,90,7,0,car,0.9331284165382384,200.72113037109372,429.9857482910156,584.7064208984375,1032.7164306640625,392.7137756347656,1032.7164306640625,383.98529052734375,602.7306823730469
2,91,5,0,car,0.9356114268302916,1193.670166015625,247.3096160888672,1701.212890625,675.1180419921875,1447.4415283203125,675.1180419921875,507.542724609375,427.8084259033203
3,91,7,0,car,0.9270710349082948,211.5315399169922,392.9703674316406,587.7108764648438,972.96826171875,399.621208190918,972.96826171875,376.1793365478516,579.9978942871094
2,92,5,0,car,0.9323318004608154,1178.067138671875,222.5349273681641,1666.0194091796875,633.2412109375,1422.0432739257812,633.2412109375,487.9522705078125,410.706283569336
3,92,7,0,car,0.9267879724502563,223.67825317382807,357.8087158203125,607.0628051757812,909.3173828125,415.3705291748047,909.3173828125,383.3845520019531,551.5086669921875
2,93,5,0,car,0.9436177611351012,1169.16064453125,198.2499847412109,1636.8773193359375,588.556640625,1403.0189819335938,588.556640625,467.7166748046875,390.30665588378906
3,93,7,0,car,0.9197922348976136,243.36505126953125,322.4353332519531,645.0867309570312,849.9225463867188,444.2258911132813,849.9225463867188,401.7216796875,527.4872131347656
2,94,5,0,car,0.9384340047836304,1158.9898681640625,172.2300262451172,1610.4351806640625,551.3751220703125,1384.7125244140625,551.3751220703125,451.4453125,379.1450958251953
3,94,7,0,car,0.914316713809967,253.8075408935547,292.55743408203125,669.214599609375,792.9949951171875,461.5110702514648,792.9949951171875,415.4070587158203,500.43756103515625
2,95,5,0,car,0.9296749830245972,1148.7081298828125,150.50399780273438,1581.844482421875,519.3410034179688,1365.2763061523438,519.3410034179688,433.1363525390625,368.8370056152344
3,95,7,0,car,0.9375592470169068,268.947265625,263.33770751953125,678.2759399414062,738.427978515625,473.6116027832031,738.427978515625,409.3286743164063,475.09027099609375
2,96,5,0,car,0.9399704337120056,1135.6234130859375,129.5632781982422,1555.5570068359375,482.4862976074219,1345.5902099609375,482.4862976074219,419.93359375,352.9230194091797
3,96,7,0,car,0.9247761964797974,278.3521728515625,233.32525634765625,681.3171997070312,686.9951171875,479.8346862792969,686.9951171875,402.9650268554688,453.66986083984375
2,97,5,0,car,0.9437646865844728,1127.59228515625,104.52255249023438,1533.6055908203125,448.6728820800781,1330.5989379882812,448.6728820800781,406.0133056640625,344.1503295898437
3,97,7,0,car,0.9304149150848388,287.9685974121094,204.1070709228516,680.25244140625,643.7304077148438,484.1105194091797,643.7304077148438,392.2838439941406,439.6233367919922
2,98,5,0,car,0.9284958243370056,1119.9600830078125,86.17658233642578,1515.3243408203125,422.9534606933594,1317.6422119140625,422.9534606933594,395.3642578125,336.7768783569336
3,98,7,0,car,0.9361973404884338,300.5179138183594,178.33416748046875,679.2125244140625,594.9671020507812,489.8652191162109,594.9671020507812,378.6946105957031,416.6329345703125
2,99,5,0,car,0.9207462668418884,1109.016845703125,64.75898742675781,1497.642822265625,393.9762268066406,1303.329833984375,393.9762268066406,388.6259765625,329.2172393798828
3,99,7,0,car,0.9204084277153016,311.9034118652344,154.30838012695312,679.8663330078125,555.6449584960938,495.8848724365234,555.6449584960938,367.9629211425781,401.3365783691406
2,100,5,0,car,0.9334126114845276,1099.5377197265625,41.62209701538086,1479.7493896484375,370.7008972167969,1289.6435546875,370.7008972167969,380.211669921875,329.078800201416
3,100,7,0,car,0.90951007604599,320.5883178710937,130.17987060546875,680.5394897460938,517.8582763671875,500.56390380859375,517.8582763671875,359.951171875,387.6784057617188
2,101,5,0,car,0.9247109889984132,1089.972412109375,19.49774169921875,1460.60009765625,345.08599853515625,1275.2862548828125,345.08599853515625,370.627685546875,325.5882568359375
3,101,7,0,car,0.8977964520454407,327.3867492675781,107.3740005493164,677.7428588867188,480.6588134765625,502.5648040771485,480.6588134765625,350.3561096191406,373.2848129272461
2,102,5,0,car,0.9348289370536804,1080.480224609375,6.171687602996826,1443.69287109375,317.5776672363281,1262.0865478515625,317.5776672363281,363.212646484375,311.4059796333313
3,102,7,0,car,0.912061870098114,333.43182373046875,84.24408721923828,668.8518676757812,447.373291015625,501.141845703125,447.373291015625,335.4200439453125,363.1292037963867
2,103,5,0,car,0.934461236000061,1075.0306396484375,0.0,1426.702392578125,297.3460693359375,1250.8665161132812,297.3460693359375,351.6717529296875,297.3460693359375
3,103,7,0,car,0.920619547367096,341.8304138183594,60.820987701416016,644.6708984375,416.55322265625,493.2506561279297,416.55322265625,302.8404846191406,355.732234954834
2,104,5,0,car,0.9301902055740356,1065.6995849609375,0.0,1409.4000244140625,271.3476257324219,1237.5498046875,271.3476257324219,343.700439453125,271.3476257324219
3,104,7,0,car,0.9203866124153136,348.279541015625,37.33049774169922,640.6126098632812,384.9466247558594,494.4460754394531,384.9466247558594,292.33306884765625,347.61612701416016
2,105,5,0,car,0.9292113780975342,1058.9815673828125,0.0,1394.8336181640625,251.4394378662109,1226.9075927734375,251.4394378662109,335.85205078125,251.4394378662109
3,105,7,0,car,0.91042959690094,357.5797119140625,18.36273193359375,635.7498168945312,355.8851013183594,496.6647644042969,355.8851013183594,278.17010498046875,337.5223693847656
2,106,5,0,car,0.9190643429756165,1051.88427734375,0.0,1380.34326171875,230.33583068847656,1216.11376953125,230.33583068847656,328.458984375,230.33583068847656
3,106,7,0,car,0.9250410199165344,362.1224670410156,0.0,653.503662109375,329.1240234375,507.8130645751953,329.1240234375,291.3811950683594,329.1240234375
2,107,5,0,car,0.9216348528862,1045.8349609375,0.0,1362.7308349609375,209.74668884277344,1204.2828979492188,209.74668884277344,316.8958740234375,209.74668884277344
3,107,7,0,car,0.9143475890159608,366.7323913574219,0.0,662.7681274414062,300.3100280761719,514.7502593994141,300.3100280761719,296.0357360839844,300.3100280761719
2,108,5,0,car,0.9275943636894226,1038.9658203125,0.0,1346.7418212890625,191.4712829589844,1192.8538208007812,191.4712829589844,307.7760009765625,191.4712829589844
3,108,7,0,car,0.9268624186515808,369.4189758300781,0.0,668.1889038085938,275.7562255859375,518.8039398193359,275.7562255859375,298.7699279785156,275.7562255859375
