gt_id,speed_kmh_mean,speed_kmh_median,speed_kmh_max,n_samples
2,24.313991591334357,25.1342189311981,40.24641484022137,18
4,22.763830513546367,22.510860264300778,35.41662007570185,19
6,21.991407432054217,21.901848614215346,34.34948980808331,19
7,24.950540335848892,24.194397032260337,38.14169347286136,16
8,20.756915968499705,20.22142052650495,32.96725094318314,19
9,25.9896564045373,25.47564268112237,39.69931125640954,17
10,23.773558139801057,23.079712539911245,35.260853469370986,18
11,22.185498503968088,21.907272711396217,31.659285128117286,16
12,10.923843000616364,10.54874718189262,15.981414020061836,7
13,22.13235329836603,20.21212331950528,35.26395142078475,18
14,24.199965633451963,23.629254251717942,37.52835810184559,16
15,21.780913062393687,21.21517494320915,33.15987378358912,18
16,23.57737749814991,24.059115797281777,37.450716197491495,18
17,24.84421499073514,25.183727145194517,38.69665592908942,18
18,21.79863955825558,21.00815802812535,32.88950711488794,18
20,23.823204189538973,22.306648939848422,35.03039002418593,18
21,20.710224211215934,19.0138477832083,31.438016295428135,18
22,24.636970434118645,25.45237720012719,36.88767492770572,17
23,5.641783047467609,6.183399707079066,8.290008902550412,3
24,1.62430677843826,0.7871220633387702,27.799851894384194,256
26,6.011804861482276,6.265777051447842,8.582307100297728,64
27,9.169385593850192,8.787261731924374,16.16471350192771,48
28,9.648976371419149,8.712919950486963,18.701241016391663,41
30,12.400709129869862,11.793047413230184,24.516103863712292,36
31,12.234559316526722,11.757243275640556,21.70053273439839,33
32,13.543497186619737,12.990673854947282,22.77453213929774,32
33,9.225233698433016,8.763940595090576,18.582307845351178,44
34,16.411785384019215,15.702977925536562,28.177139461046103,27
35,12.036330202086539,12.017138600347549,20.184974670407,33
36,10.615105485996772,9.292116835711933,21.090576946739578,37
37,25.168045442551282,23.387404829263875,38.92739027739346,16
40,21.801802359129354,19.200602620843895,34.61224973201211,19
41,11.888081461868413,11.57096788287393,23.14281821250554,33
42,21.905145421624198,21.788838431239554,37.48655319213282,18
43,19.38502443954362,18.321089521050794,33.496960401532775,16
44,20.023599598556594,19.01183880865952,31.131134033198258,20
45,21.956022270023997,20.192279666662515,33.030993640429394,18
46,18.107455053500082,16.639785021540902,31.30995690823224,21
48,23.20058614015575,22.566821873184495,37.32182532548321,18
49,21.048181174616875,20.888241827492102,32.59748429060631,19
50,22.421642918139902,21.991313025355694,34.39341098070829,20
52,21.15550479718641,20.077305436131198,34.562580585474336,21
53,19.478208388794577,18.667935356498283,33.058531880385296,22
54,17.256993385760616,15.579773336652039,27.097810506816444,23
55,22.215581983327894,21.587178558107816,34.160471856600886,18
56,25.590482327867775,25.744185447697994,45.30642628669031,17
57,24.307321980595457,24.244886934762057,38.69151145217824,18
58,21.441427506506066,20.366516634825942,33.17596435547535,18
59,23.87102372944379,24.1624639928389,38.5157436132234,18
62,26.178876813501883,25.515799373393367,39.634986519821425,16
63,25.778196528553458,24.633960127835408,38.62046509981924,16
64,20.620367178007246,20.091463476423446,33.51878553629589,19
65,23.195295631886115,20.517060309652596,35.244964063174585,17
66,26.273500463541453,23.93044352531909,41.023778021343766,17
67,5.795878759319304,5.568765141067041,11.142586916687321,63
68,9.055155255766918,9.052009508015527,13.886813968422791,43
69,8.014670920868642,7.234747186302068,15.948622673753096,54
71,9.578357309930823,9.350708350541069,14.305270761254295,27
75,15.36933069905444,13.981947898867528,30.882423520094342,26
76,15.065422217932838,12.807189971211121,69.19140636922306,31
77,16.71164760366085,15.03272406757177,26.655508875852167,24
78,20.975592799092343,19.45447772741705,40.744637846954824,19
79,13.957373957881124,14.426643401382066,23.656962811951576,32
80,17.208294975368965,17.33093127608644,27.771530449376204,23
82,16.671079332008794,15.904174447062797,25.80709934233299,24
83,16.88897771330989,15.894178524610878,27.34665781258138,26
86,19.321386545248398,19.501609504212894,30.552482306963327,23
87,20.07507341472645,18.270657956590842,32.786290347559365,19
88,17.75472532957812,16.382354646918536,29.711287915712543,22
90,20.3432099325091,19.075578153123633,31.269098818286157,19
92,22.112617703044595,20.68206444383079,34.471795856959524,17
93,9.559272984044307,9.93004303425748,16.36066630482999,4
94,23.056313737350305,22.111031413066996,37.67638921735744,17
95,20.699692344979972,17.810338586572374,42.12090343237761,19
96,22.02197919040975,20.958865731943852,38.708672225483014,20
97,25.783555929208678,17.892882263191435,69.86838519574601,6
98,15.148658864201106,13.110003992917761,22.985908985142512,4
99,17.63536444199915,17.081821784374736,32.2356677055194,14
100,21.340982827700646,21.77164345980124,34.85469728708961,19
101,23.054186272270428,23.9685764908668,38.42117697001268,17
102,23.395401411934202,23.961270153510235,36.980913877494544,19
103,15.401697578755249,14.133536964657734,20.932445973162046,11
104,21.81723009794898,19.70350205898677,35.336982607823415,18
105,22.413181476295367,21.86367541552025,34.566276669509136,18
106,21.222888941043713,20.092167556289855,33.453318178660375,19
107,22.028184918795848,20.733749270443273,33.16402316094105,17
109,21.06783802572092,19.975439161066216,32.67395943401573,19
